,H = 0.001,Time(H = 0.001),H(Exact)0.001,H = 0.01,Time(H = 0.01),H(Exact)0.01,H = 0.25,Time(H = 0.25),H(Exact)0.25,H = 0.5,Time(H = 0.5),H(Exact)0.5,H = 0.75,Time(H = 0.75),H(Exact)0.75,H = 1,Time(H = 1),H(Exact)0.75
188,1.9545270605362612,1.8899999999999026,1.9771773085749025,,,,,,,,,,,,,,,
189,1.9554283776980312,1.8999999999999015,1.97762922814383,,,,,,,,,,,,,,,
190,1.956311829891412,1.9099999999999004,1.978072199105734,,,,,,,,,,,,,,,
191,1.957177771217167,1.9199999999998993,1.9785063986549059,,,,,,,,,,,,,,,
192,1.9580265487574444,1.9299999999998982,1.9789320004769544,,,,,,,,,,,,,,,
193,1.9588585027148924,1.9399999999998971,1.9793491748182832,,,,,,,,,,,,,,,
194,1.9596739665490162,1.949999999999896,1.9797580885541914,,,,,,,,,,,,,,,
195,1.9604732671098355,1.959999999999895,1.9801589052556254,,,,,,,,,,,,,,,
196,1.9612567247688906,1.9699999999998938,1.9805517852546104,,,,,,,,,,,,,,,
197,1.9620246535476495,1.9799999999998927,1.9809368857083842,,,,,,,,,,,,,,,
198,1.962777361243376,1.9899999999998916,1.9813143606622632,,,,,,,,,,,,,,,
199,1.9635151495524972,1.9999999999998905,1.9816843611112618,,,,,,,,,,,,,,,
200,1.9642383141915276,2.0099999999998897,1.9820470350604933,,,,,,,,,,,,,,,
201,1.9649471450155984,2.0199999999998886,1.9824025275843726,,,,,,,,,,,,,,,
202,1.9656419261346347,2.0299999999998875,1.9827509808846497,,,,,,,,,,,,,,,
203,1.9663229360272305,2.0399999999998863,1.983092534347291,,,,,,,,,,,,,,,
204,1.9669904476522684,2.0499999999998852,1.983427324598235,,,,,,,,,,,,,,,
205,1.9676447285583245,2.059999999999884,1.9837554855580464,,,,,,,,,,,,,,,
206,1.968286040990906,2.069999999999883,1.9840771484954847,,,,,,,,,,,,,,,
207,1.9689146419975636,2.079999999999882,1.9843924420800134,,,,,,,,,,,,,,,
208,1.969530783530919,2.089999999999881,1.9847014924332709,,,,,,,,,,,,,,,
209,1.970134712549653,2.0999999999998797,1.9850044231795188,,,,,,,,,,,,,,,
210,1.970726671117488,2.1099999999998786,1.9853013554950947,,,,,,,,,,,,,,,
211,1.9713068965002123,2.1199999999998775,1.985592408156884,,,,,,,,,,,,,,,
212,1.9718756212607798,2.1299999999998764,1.9858776975898325,,,,,,,,,,,,,,,
213,1.9724330733525237,2.1399999999998753,1.9861573379135171,,,,,,,,,,,,,,,
214,1.9729794762105233,2.1499999999998742,1.9864314409877957,,,,,,,,,,,,,,,
215,1.9735150488411624,2.159999999999873,1.9867001164575528,,,,,,,,,,,,,,,
216,1.9740400059099072,2.169999999999872,1.986963471796559,,,,,,,,,,,,,,,
217,1.9745545578273502,2.179999999999871,1.987221612350461,,,,,,,,,,,,,,,
218,1.9750589108335448,2.18999999999987,1.9874746413789224,,,,,,,,,,,,,,,
219,1.9755532670806681,2.1999999999998687,1.9877226600969284,,,,,,,,,,,,,,,
220,1.9760378247140484,2.2099999999998676,1.9879657677152731,,,,,,,,,,,,,,,
221,1.976512777951584,2.2199999999998665,1.9882040614802452,,,,,,,,,,,,,,,
222,1.976978317161589,2.2299999999998654,1.9884376367125283,,,,,,,,,,,,,,,
223,1.9774346289390943,2.2399999999998643,1.9886665868453295,,,,,,,,,,,,,,,
224,1.9778818961806397,2.249999999999863,1.9888910034617546,,,,,,,,,,,,,,,
225,1.9783202981575805,2.259999999999862,1.9891109763314425,,,,,,,,,,,,,,,
226,1.9787500105879419,2.269999999999861,1.9893265934464741,,,,,,,,,,,,,,,
227,1.97917120570685,2.27999999999986,1.9895379410565703,,,,,,,,,,,,,,,
228,1.9795840523355657,2.289999999999859,1.9897451037035931,,,,,,,,,,,,,,,
229,1.9799887159491514,2.2999999999998577,1.9899481642553636,,,,,,,,,,,,,,,
230,1.9803853587427953,2.3099999999998566,1.99014720393881,,,,,,,,,,,,,,,
231,1.9807741396968213,2.3199999999998555,1.9903423023724593,,,,,,,,,,,,,,,
232,1.981155214640412,2.3299999999998544,1.9905335375982869,,,,,,,,,,,,,,,
233,1.9815287363140666,2.3399999999998533,1.9907209861129325,,,,,,,,,,,,,,,
234,1.98189485443082,2.349999999999852,1.9909047228983014,,,,,,,,,,,,,,,
235,1.9822537157362534,2.359999999999851,1.9910848214515577,,,,,,,,,,,,,,,
236,1.9826054640673094,2.36999999999985,1.991261353814524,,,,,,,,,,,,,,,
237,1.982950240409944,2.379999999999849,1.9914343906024994,,,,,,,,,,,,,,,
238,1.983288182955638,2.389999999999848,1.991604001032506,,,,,,,,,,,,,,,
239,1.9836194271567846,2.3999999999998467,1.9917702529509775,,,,,,,,,,,,,,,
240,1.9839441057809803,2.4099999999998456,1.991933212860898,,,,,,,,,,,,,,,
241,1.9842623489642415,2.4199999999998445,1.992092945948404,,,,,,,,,,,,,,,
242,1.9845742842631633,2.4299999999998434,1.992249516108861,,,,,,,,,,,,,,,
243,1.9848800367060482,2.4399999999998423,1.99240298597242,,,,,,,,,,,,,,,
244,1.9851797288430177,2.449999999999841,1.9925534169290733,,,,,,,,,,,,,,,
245,1.9854734807951324,2.45999999999984,1.992700869153209,,,,,,,,,,,,,,,
246,1.9857614103025394,2.469999999999839,1.992845401627683,,,,,,,,,,,,,,,
247,1.9860436327716624,2.479999999999838,1.9929870721674123,,,,,,,,,,,,,,,
248,1.98632026132146,2.489999999999837,1.9931259374425014,,,,,,,,,,,,,,,
249,1.9865914068287638,2.4999999999998357,1.9932620530009124,,,,,,,,,,,,,,,
250,1.986857177972722,2.5099999999998346,1.9933954732906831,,,,,,,,,,,,,,,
251,1.9871176812783578,2.5199999999998335,1.9935262516817085,,,,,,,,,,,,,,,
252,1.987373021159266,2.5299999999998324,1.9936544404870888,,,,,,,,,,,,,,,
253,1.9876232999594639,2.5399999999998313,1.9937800909840553,,,,,,,,,,,,,,,
254,1.9878686179944132,2.54999999999983,1.9939032534344823,,,,,,,,,,,,,,,
255,1.988109073591227,2.559999999999829,1.994023977104992,,,,,,,,,,,,,,,
256,1.9883447631280802,2.569999999999828,1.9941423102866624,,,,,,,,,,,,,,,
257,1.9885757810728413,2.579999999999827,1.9942583003143437,,,,,,,,,,,,,,,
258,1.988802220020934,2.5899999999998258,1.994371993585594,,,,,,,,,,,,,,,
259,1.9890241707324536,2.5999999999998247,1.9944834355792374,,,,,,,,,,,,,,,
260,1.9892417221685421,2.6099999999998236,1.994592670873557,,,,,,,,,,,,,,,
261,1.9894549615270476,2.6199999999998225,1.9946997431641278,,,,,,,,,,,,,,,
262,1.989663974277472,2.6299999999998214,1.994804695281293,,,,,,,,,,,,,,,
263,1.9898688441952315,2.6399999999998203,1.994907569207299,,,,,,,,,,,,,,,
264,1.9900696533952325,2.649999999999819,1.995008406093088,,,,,,,,,,,,,,,
265,1.9902664823647853,2.659999999999818,1.9951072462747588,,,,,,,,,,,,,,,
266,1.990459409995866,2.669999999999817,1.9952041292897018,,,,,,,,,,,,,,,
267,1.9906485136167344,2.679999999999816,1.9952990938924149,,,,,,,,,,,,,,,
268,1.9908338690229321,2.6899999999998148,1.9953921780700055,,,,,,,,,,,,,,,
269,1.991015550507659,2.6999999999998137,1.9954834190573856,,,,,,,,,,,,,,,
270,1.9911936308915532,2.7099999999998126,1.9955728533521668,,,,,,,,,,,,,,,
271,1.9913681815518784,2.7199999999998115,1.9956605167292594,,,,,,,,,,,,,,,
272,1.9915392724511325,2.7299999999998104,1.9957464442551833,,,,,,,,,,,,,,,
273,1.9917069721650895,2.7399999999998093,1.9958306703020943,,,,,,,,,,,,,,,
274,1.991871347910286,2.749999999999808,1.9959132285615344,,,,,,,,,,,,,,,
275,1.9920324655709634,2.759999999999807,1.995994152057908,,,,,,,,,,,,,,,
276,1.992190389725473,2.769999999999806,1.996073473161693,,,,,,,,,,,,,,,
277,1.9923451836721624,2.779999999999805,1.996151223602388,,,,,,,,,,,,,,,
278,1.9924969094547453,2.7899999999998037,1.9962274344812063,,,,,,,,,,,,,,,
279,1.992645627887169,2.7999999999998026,1.9963021362835156,,,,,,,,,,,,,,,
280,1.9927913985779908,2.8099999999998015,1.996375358891033,,,,,,,,,,,,,,,
281,1.9929342799542693,2.8199999999998004,1.9964471315937773,,,,,,,,,,,,,,,
282,1.9930743292849826,2.8299999999997993,1.996517483101787,,,,,,,,,,,,,,,
283,1.9932116027039837,2.8399999999997982,1.9965864415566033,,,,,,,,,,,,,,,
284,1.9933461552324976,2.849999999999797,1.9966540345425274,,,,,,,,,,,,,,,
285,1.9934780408011772,2.859999999999796,1.9967202890976552,,,,,,,,,,,,,,,
286,1.9936073122717173,2.869999999999795,1.996785231724692,,,,,,,,,,,,,,,
287,1.9937340214580441,2.879999999999794,1.9968488884015543,,,,,,,,,,,,,,,
288,1.9938582191470817,2.8899999999997927,1.996911284591762,,,,,,,,,,,,,,,
289,1.993979955119109,2.8999999999997916,1.996972445254623,,,,,,,,,,,,,,,
290,1.9940992781677125,2.9099999999997905,1.9970323948552178,,,,,,,,,,,,,,,
291,1.9942162361193425,2.9199999999997894,1.9970911573741863,,,,,,,,,,,,,,,
292,1.9943308758524836,2.9299999999997883,1.9971487563173191,,,,,,,,,,,,,,,
293,1.994443243316444,2.9399999999997872,1.997205214724962,,,,,,,,,,,,,,,
294,1.9945533835497729,2.949999999999786,1.9972605551812304,,,,,,,,,,,,,,,
295,1.9946613406983114,2.959999999999785,1.997314799823045,,,,,,,,,,,,,,,
296,1.9947671580328887,2.969999999999784,1.9973679703489857,,,,,,,,,,,,,,,
297,1.994870877966665,2.979999999999783,1.9974200880279718,,,,,,,,,,,,,,,
298,1.9949725420721305,2.9899999999997817,1.9974711737077697,,,,,,,,,,,,,,,
299,1.9950721910977687,2.9999999999997806,1.9975212478233326,,,,,,,,,,,,,,,
300,1.9951698649843899,3.0099999999997795,1.9975703304049743,,,,,,,,,,,,,,,
301,1.9952656028811386,3.0199999999997784,1.997618441086382,,,,,,,,,,,,,,,
302,1.995359443161186,3.0299999999997773,1.9976655991124699,,,,,,,,,,,,,,,
303,1.9954514234371108,3.039999999999776,1.9977118233470768,,,,,,,,,,,,,,,
304,1.995541580575974,3.049999999999775,1.9977571322805132,,,,,,,,,,,,,,,
305,1.9956299507140962,3.059999999999774,1.9978015440369565,,,,,,,,,,,,,,,
306,1.995716569271542,3.069999999999773,1.9978450763817015,,,,,,,,,,,,,,,
307,1.9958014709663159,3.079999999999772,1.9978877467282663,,,,,,,,,,,,,,,
308,1.9958846898282783,3.0899999999997707,1.9979295721453587,,,,,,,,,,,,,,,
309,1.9959662592127856,3.0999999999997696,1.9979705693637033,,,,,,,,,,,,,,,
310,1.9960462118140583,3.1099999999997685,1.998010754782734,,,,,,,,,,,,,,,
311,1.9961245796782876,3.1199999999997674,1.998050144477154,,,,,,,,,,,,,,,
312,1.996201394216477,3.1299999999997663,1.9980887542033665,,,,,,,,,,,,,,,
313,1.9962766862170351,3.139999999999765,1.9981265994057766,,,,,,,,,,,,,,,
314,1.9963504858581147,3.149999999999764,1.9981636952229702,,,,,,,,,,,,,,,
315,1.9964228227197074,3.159999999999763,1.9982000564937685,,,,,,,,,,,,,,,
316,1.9964937257955022,3.169999999999762,1.9982356977631648,,,,,,,,,,,,,,,
317,1.9965632235045059,3.179999999999761,1.998270633288142,,,,,,,,,,,,,,,
318,1.9966313437024321,3.1899999999997597,1.998304877043376,,,,,,,,,,,,,,,
319,1.9966981136928683,3.1999999999997586,1.9983384427268254,,,,,,,,,,,,,,,
320,1.9967635602382188,3.2099999999997575,1.9983713437652109,,,,,,,,,,,,,,,
321,1.9968277095704312,3.2199999999997564,1.9984035933193869,,,,,,,,,,,,,,,
322,1.9968905874015108,3.2299999999997553,1.998435204289605,,,,,,,,,,,,,,,
323,1.9969522189338265,3.239999999999754,1.9984661893206748,,,,,,,,,,,,,,,
324,1.9970126288702115,3.249999999999753,1.9984965608070218,,,,,,,,,,,,,,,
325,1.9970718414238668,3.259999999999752,1.9985263308976453,,,,,,,,,,,,,,,
326,1.997129880328063,3.269999999999751,1.9985555115009788,,,,,,,,,,,,,,,
327,1.9971867688456553,3.27999999999975,1.9985841142896525,,,,,,,,,,,,,,,
328,1.9972425297784067,3.2899999999997487,1.9986121507051633,,,,,,,,,,,,,,,
329,1.9972971854761268,3.2999999999997476,1.9986396319624513,,,,,,,,,,,,,,,
330,1.9973507578456322,3.3099999999997465,1.9986665690543859,,,,,,,,,,,,,,,
331,1.9974032683595244,3.3199999999997454,1.9986929727561629,,,,,,,,,,,,,,,
332,1.9974547380647967,3.3299999999997443,1.9987188536296152,,,,,,,,,,,,,,,
333,1.9975051875912724,3.339999999999743,1.998744222027437,,,,,,,,,,,,,,,
334,1.9975546371598711,3.349999999999742,1.998769088097326,,,,,,,,,,,,,,,
335,1.9976031065907136,3.359999999999741,1.9987934617860412,,,,,,,,,,,,,,,
336,1.997650615311069,3.36999999999974,1.998817352843384,,,,,,,,,,,,,,,
337,1.9976971823631375,3.3799999999997388,1.998840770826095,,,,,,,,,,,,,,,
338,1.9977428264116859,3.3899999999997377,1.9988637251016796,,,,,,,,,,,,,,,
339,1.9977875657515272,3.3999999999997366,1.9988862248521546,,,,,,,,,,,,,,,
340,1.997831418314853,3.4099999999997355,1.99890827907772,,,,,,,,,,,,,,,
341,1.9978744016784218,3.4199999999997344,1.99892989660036,,,,,,,,,,,,,,,
342,1.9979165330706048,3.4299999999997333,1.9989510860673716,,,,,,,,,,,,,,,
343,1.9979578293782898,3.439999999999732,1.9989718559548246,,,,,,,,,,,,,,,
344,1.9979983071536507,3.449999999999731,1.9989922145709509,,,,,,,,,,,,,,,
345,1.9980379826207808,3.45999999999973,1.9990121700594683,,,,,,,,,,,,,,,
346,1.9980768716821973,3.469999999999729,1.999031730402838,,,,,,,,,,,,,,,
347,1.998114989925213,3.4799999999997278,1.9990509034254587,,,,,,,,,,,,,,,
348,1.9981523526281866,3.4899999999997267,1.9990696967967945,,,,,,,,,,,,,,,
349,1.998188974766644,3.4999999999997256,1.999088118034445,,,,,,,,,,,,,,,
350,1.9982248710192827,3.5099999999997245,1.9991061745071506,,,,,,,,,,,,,,,
351,1.998260055773854,3.5199999999997234,1.9991238734377412,,,,,,,,,,,,,,,
352,1.9982945431329304,3.5299999999997222,1.9991412219060252,,,,,,,,,,,,,,,
353,1.9983283469195576,3.539999999999721,1.999158226851621,,,,,,,,,,,,,,,
354,1.9983614806827958,3.54999999999972,1.9991748950767336,,,,,,,,,,,,,,,
355,1.9983939577031495,3.559999999999719,1.9991912332488755,,,,,,,,,,,,,,,
356,1.99842579099789,3.569999999999718,1.999207247903533,,,,,,,,,,,,,,,
357,1.9984569933262757,3.5799999999997167,1.999222945446782,,,,,,,,,,,,,,,
358,1.9984875771946635,3.5899999999997156,1.9992383321578486,,,,,,,,,,,,,,,
359,1.9985175548615217,3.5999999999997145,1.999253414191623,,,,,,,,,,,,,,,
360,1.9985469383423446,3.6099999999997134,1.999268197581119,,,,,,,,,,,,,,,
361,1.998575739414468,3.6199999999997123,1.9992826882398902,,,,,,,,,,,,,,,
362,1.9986039696217897,3.6299999999997112,1.9992968919643932,,,,,,,,,,,,,,,
363,1.9986316402793955,3.63999999999971,1.9993108144363068,,,,,,,,,,,,,,,
364,1.9986587624780965,3.649999999999709,1.9993244612248058,,,,,,,,,,,,,,,
365,1.998685347088873,3.659999999999708,1.9993378377887874,,,,,,,,,,,,,,,
366,1.9987114047672314,3.669999999999707,1.9993509494790556,,,,,,,,,,,,,,,
367,1.998736945957477,3.6799999999997057,1.9993638015404611,,,,,,,,,,,,,,,
368,1.9987619808968984,3.6899999999997046,1.9993763991140001,,,,,,,,,,,,,,,
369,1.9987865196198702,3.6999999999997035,1.99938874723887,,,,,,,,,,,,,,,
370,1.998810571961878,3.7099999999997024,1.9994008508544854,,,,,,,,,,,,,,,
371,1.998834147563458,3.7199999999997013,1.9994127148024536,,,,,,,,,,,,,,,
372,1.9988572558740607,3.7299999999997,1.9994243438285124,,,,,,,,,,,,,,,
373,1.9988799061558407,3.739999999999699,1.999435742584427,,,,,,,,,,,,,,,
374,1.9989021074873674,3.749999999999698,1.9994469156298518,,,,,,,,,,,,,,,
375,1.9989238687672644,3.759999999999697,1.999457867434154,,,,,,,,,,,,,,,
376,1.998945198717776,3.769999999999696,1.9994686023782013,,,,,,,,,,,,,,,
377,1.9989661058882633,3.7799999999996947,1.9994791247561148,,,,,,,,,,,,,,,
378,1.9989865986586306,3.7899999999996936,1.9994894387769853,,,,,,,,,,,,,,,
379,1.9990066852426847,3.7999999999996925,1.999499548566559,,,,,,,,,,,,,,,
380,1.9990263736914273,3.8099999999996914,1.9995094581688868,,,,,,,,,,,,,,,
381,1.9990456718962812,3.8199999999996903,1.9995191715479412,,,,,,,,,,,,,,,
382,1.9990645875922528,3.829999999999689,1.999528692589204,,,,,,,,,,,,,,,
383,1.9990831283610349,3.839999999999688,1.999538025101218,,,,,,,,,,,,,,,
384,1.9991013016340426,3.849999999999687,1.999547172817113,,,,,,,,,,,,,,,
385,1.999119114695394,3.859999999999686,1.9995561393960968,,,,,,,,,,,,,,,
386,1.9991365746848289,3.869999999999685,1.999564928424921,,,,,,,,,,,,,,,
387,1.9991536886005699,3.8799999999996837,1.999573543419314,,,,,,,,,,,,,,,
388,1.9991704633021288,3.8899999999996826,1.9995819878253887,,,,,,,,,,,,,,,
389,1.9991869055130553,3.8999999999996815,1.99959026502102,,,,,,,,,,,,,,,
390,1.9992030218236316,3.9099999999996804,1.9995983783171964,,,,,,,,,,,,,,,
391,1.9992188186935147,3.9199999999996793,1.9996063309593446,,,,,,,,,,,,,,,
392,1.9992343024543249,3.929999999999678,1.9996141261286278,,,,,,,,,,,,,,,
393,1.999249479312183,3.939999999999677,1.999621766943217,,,,,,,,,,,,,,,
394,1.9992643553501999,3.949999999999676,1.9996292564595406,,,,,,,,,,,,,,,
395,1.9992789365309116,3.959999999999675,1.9996365976735047,,,,,,,,,,,,,,,
396,1.9992932286986729,3.969999999999674,1.9996437935216926,,,,,,,,,,,,,,,
397,1.9993072375819967,3.9799999999996727,1.99965084688254,,,,,,,,,,,,,,,
398,1.9993209687958515,3.9899999999996716,1.9996577605774848,,,,,,,,,,,,,,,
399,1.9993344278439116,3.9999999999996705,1.9996645373720974,,,,,,,,,,,,,,,
400,1.9993476201207636,4.009999999999674,1.9996711799771858,,,,,,,,,,,,,,,
401,1.9993605509140677,4.019999999999677,1.9996776910498808,,,,,,,,,,,,,,,
402,1.9993732254066785,4.0299999999996805,1.9996840731946983,,,,,,,,,,,,,,,
403,1.9993856486787212,4.039999999999684,1.999690328964581,,,,,,,,,,,,,,,
404,1.9993978257096268,4.049999999999687,1.999696460861921,,,,,,,,,,,,,,,
405,1.9994097613801307,4.0599999999996905,1.9997024713395581,,,,,,,,,,,,,,,
406,1.999421460474227,4.069999999999694,1.9997083628017642,,,,,,,,,,,,,,,
407,1.9994329276810865,4.079999999999697,1.9997141376052023,,,,,,,,,,,,,,,
408,1.999444167596936,4.0899999999997005,1.999719798059871,,,,,,,,,,,,,,,
409,1.9994551847269009,4.099999999999704,1.9997253464300278,,,,,,,,,,,,,,,
410,1.9994659834868098,4.109999999999707,1.9997307849350943,,,,,,,,,,,,,,,
411,1.999476568204967,4.119999999999711,1.999736115750545,,,,,,,,,,,,,,,
412,1.9994869431238844,4.129999999999714,1.9997413410087779,,,,,,,,,,,,,,,
413,1.9994971124019838,4.139999999999717,1.999746462799965,,,,,,,,,,,,,,,
414,1.9995070801152623,4.149999999999721,1.999751483172892,,,,,,,,,,,,,,,
415,1.9995168502589284,4.159999999999724,1.9997564041357743,,,,,,,,,,,,,,,
416,1.9995264267490007,4.169999999999727,1.9997612276570629,,,,,,,,,,,,,,,
417,1.9995358134238783,4.179999999999731,1.9997659556662306,,,,,,,,,,,,,,,
418,1.9995450140458804,4.189999999999734,1.9997705900545444,,,,,,,,,,,,,,,
419,1.9995540323027525,4.199999999999737,1.999775132675821,,,,,,,,,,,,,,,
420,1.999562871809146,4.209999999999741,1.9997795853471698,,,,,,,,,,,,,,,
421,1.9995715361080664,4.219999999999744,1.9997839498497183,,,,,,,,,,,,,,,
422,1.9995800286722936,4.229999999999747,1.9997882279293262,,,,,,,,,,,,,,,
423,1.9995883529057732,4.239999999999751,1.9997924212972822,,,,,,,,,,,,,,,
424,1.9995965121449821,4.249999999999754,1.9997965316309894,,,,,,,,,,,,,,,
425,1.9996045096602644,4.259999999999757,1.9998005605746358,,,,,,,,,,,,,,,
426,1.9996123486571429,4.269999999999761,1.999804509739853,,,,,,,,,,,,,,,
427,1.999620032277604,4.279999999999764,1.9998083807063594,,,,,,,,,,,,,,,
428,1.9996275636013572,4.289999999999767,1.9998121750225935,,,,,,,,,,,,,,,
429,1.999634945647069,4.299999999999771,1.9998158942063324,,,,,,,,,,,,,,,
430,1.999642181373573,4.309999999999774,1.999819539745299,,,,,,,,,,,,,,,
431,1.9996492736810554,4.319999999999777,1.9998231130977573,,,,,,,,,,,,,,,
432,1.9996562254122185,4.329999999999781,1.9998266156930964,,,,,,,,,,,,,,,
433,1.9996630393534196,4.339999999999784,1.9998300489324008,,,,,,,,,,,,,,,
434,1.9996697182357874,4.349999999999787,1.9998334141890124,,,,,,,,,,,,,,,
435,1.9996762647363175,4.359999999999791,1.9998367128090782,,,,,,,,,,,,,,,
436,1.9996826814789441,4.369999999999794,1.9998399461120904,,,,,,,,,,,,,,,
437,1.9996889710355934,4.379999999999797,1.9998431153914134,,,,,,,,,,,,,,,
438,1.9996951359272135,4.389999999999801,1.9998462219148012,,,,,,,,,,,,,,,
439,1.9997011786247834,4.399999999999804,1.9998492669249044,,,,,,,,,,,,,,,
440,1.9997071015503072,4.409999999999807,1.9998522516397679,,,,,,,,,,,,,,,
441,1.9997129070777808,4.419999999999811,1.9998551772533173,,,,,,,,,,,,,,,
442,1.999718597534146,4.429999999999814,1.999858044935837,,,,,,,,,,,,,,,
443,1.9997241752002226,4.439999999999817,1.9998608558344382,,,,,,,,,,,,,,,
444,1.9997296423116213,4.449999999999821,1.999863611073518,,,,,,,,,,,,,,,
445,1.999735001059642,4.459999999999824,1.9998663117552085,,,,,,,,,,,,,,,
446,1.999740253592151,4.4699999999998274,1.9998689589598186,,,,,,,,,,,,,,,
447,1.9997454020144405,4.479999999999831,1.9998715537462655,,,,,,,,,,,,,,,
448,1.9997504483900748,4.489999999999834,1.9998740971524982,,,,,,,,,,,,,,,
449,1.9997553947417168,4.4999999999998375,1.9998765901959132,,,,,,,,,,,,,,,
450,1.9997602430519372,4.509999999999841,1.999879033873761,,,,,,,,,,,,,,,
451,1.999764995264011,4.519999999999844,1.9998814291635456,,,,,,,,,,,,,,,
452,1.9997696532826952,4.5299999999998475,1.9998837770234146,,,,,,,,,,,,,,,
453,1.9997742189749927,4.539999999999851,1.9998860783925432,,,,,,,,,,,,,,,
454,1.9997786941709013,4.549999999999854,1.99988833419151,,,,,,,,,,,,,,,
455,1.9997830806641461,4.5599999999998575,1.9998905453226643,,,,,,,,,,,,,,,
456,1.9997873802128983,4.569999999999861,1.9998927126704882,,,,,,,,,,,,,,,
457,1.9997915945404807,4.579999999999864,1.99989483710195,,,,,,,,,,,,,,,
458,1.9997957253360594,4.5899999999998675,1.9998969194668503,,,,,,,,,,,,,,,
459,1.9997997742553177,4.599999999999871,1.999898960598163,,,,,,,,,,,,,,,
460,1.9998037429211226,4.609999999999874,1.9999009613123675,,,,,,,,,,,,,,,
461,1.9998076329241747,4.6199999999998775,1.9999029224097766,,,,,,,,,,,,,,,
462,1.9998114458236453,4.629999999999881,1.9999048446748553,,,,,,,,,,,,,,,
463,1.9998151831478008,4.639999999999884,1.999906728876535,,,,,,,,,,,,,,,
464,1.999818846394616,4.649999999999888,1.9999085757685218,,,,,,,,,,,,,,,
465,1.9998224370323747,4.659999999999891,1.999910386089597,,,,,,,,,,,,,,,
466,1.9998259565002583,4.669999999999894,1.9999121605639132,,,,,,,,,,,,,,,
467,1.9998294062089217,4.679999999999898,1.9999138999012835,,,,,,,,,,,,,,,
468,1.999832787541059,4.689999999999901,1.9999156047974667,,,,,,,,,,,,,,,
469,1.9998361018519588,4.699999999999904,1.9999172759344435,,,,,,,,,,,,,,,
470,1.9998393504700462,4.709999999999908,1.9999189139806908,,,,,,,,,,,,,,,
471,1.9998425346974151,4.719999999999911,1.9999205195914493,,,,,,,,,,,,,,,
472,1.9998456558103515,4.729999999999914,1.9999220934089847,,,,,,,,,,,,,,,
473,1.9998487150598434,4.739999999999918,1.9999236360628452,,,,,,,,,,,,,,,
474,1.999851713672084,4.749999999999921,1.9999251481701124,,,,,,,,,,,,,,,
475,1.999854652848961,4.759999999999924,1.9999266303356495,,,,,,,,,,,,,,,
476,1.999857533768541,4.769999999999928,1.9999280831523427,,,,,,,,,,,,,,,
477,1.9998603575855385,4.779999999999931,1.9999295072013379,,,,,,,,,,,,,,,
478,1.9998631254317816,4.789999999999934,1.9999309030522736,,,,,,,,,,,,,,,
479,1.9998658384166643,4.799999999999938,1.999932271263509,,,,,,,,,,,,,,,
480,1.9998684976275913,4.809999999999941,1.999933612382347,,,,,,,,,,,,,,,
481,1.999871104130414,4.819999999999944,1.9999349269452524,,,,,,,,,,,,,,,
482,1.999873658969857,4.829999999999948,1.9999362154780684,,,,,,,,,,,,,,,
483,1.999876163169938,4.839999999999951,1.9999374784962252,,,,,,,,,,,,,,,
484,1.999878617734378,4.849999999999954,1.9999387165049467,,,,,,,,,,,,,,,
485,1.9998810236470028,4.859999999999958,1.9999399299994531,,,,,,,,,,,,,,,
486,1.999883381872138,4.869999999999961,1.9999411194651586,,,,,,,,,,,,,,,
487,1.9998856933549949,4.879999999999964,1.9999422853778648,,,,,,,,,,,,,,,
488,1.99988795902205,4.889999999999968,1.9999434282039528,,,,,,,,,,,,,,,
489,1.9998901797814166,4.899999999999971,1.9999445484005678,,,,,,,,,,,,,,,
490,1.9998923565232083,4.909999999999974,1.9999456464158039,,,,,,,,,,,,,,,
491,1.9998944901198952,4.919999999999978,1.9999467226888814,,,,,,,,,,,,,,,
492,1.9998965814266545,4.929999999999981,1.9999477776503243,,,,,,,,,,,,,,,
493,1.9998986312817135,4.939999999999984,1.999948811722131,,,,,,,,,,,,,,,
494,1.9999006405066841,4.949999999999988,1.9999498253179437,,,,,,,,,,,,,,,
495,1.9999026099068937,4.959999999999991,1.999950818843215,,,,,,,,,,,,,,,
496,1.999904540271707,4.969999999999994,1.9999517926953676,,,,,,,,,,,,,,,
497,1.9999064323748432,4.979999999999998,1.9999527472639556,,,,,,,,,,,,,,,
498,1.9999082869746851,4.990000000000001,1.999953682930819,,,,,,,,,,,,,,,
499,1.999910104814584,5.000000000000004,1.9999546000702375,,,,,,,,,,,,,,,
500,1.9800909299751062,5.010000000000008,0.9999554990490785,,,,,,,,,,,,,,,
501,1.9606645901409223,5.020000000000011,0.999956380226946,,,,,,,,,,,,,,,
502,1.9416232989464217,5.0300000000000145,0.9999572439563225,,,,,,,,,,,,,,,
503,1.9229594243592103,5.040000000000018,0.9999580905827115,,,,,,,,,,,,,,,
504,1.9046654856210765,5.050000000000021,0.9999589204447747,,,,,,,,,,,,,,,
505,1.8867341502495936,5.0600000000000245,0.9999597338744681,,,,,,,,,,,,,,,
506,1.8691582310991501,5.070000000000028,0.9999605311971744,,,,,,,,,,,,,,,
507,1.8519306834802376,5.080000000000031,0.9999613127318334,,,,,,,,,,,,,,,
508,1.8350446023358316,5.0900000000000345,0.9999620787910692,,,,,,,,,,,,,,,
509,1.8184932194737444,5.100000000000038,0.9999628296813159,,,,,,,,,,,,,,,
